Angle;Correlation_p0;Correlation_p1;Correlation_p2;Ionization_Calibration_p0;Ionization_Calibration_p1;Ionization_Calibration_p2;Ionization_Resolution_p0;Ionization_Resolution_p1;Ionization_Resolution_p2;Ionization_TriggerEfficiency_p0;Ionization_TriggerEfficiency_p1;Multiplicity;Rotated_Calibration_p0;Rotated_Calibration_p1;Rotated_Calibration_p2;Rotated_Resolution_p0;Rotated_Resolution_p1;Rotated_Resolution_p2;Rotated_TriggerEfficiency_p0;Rotated_TriggerEfficiency_p1;Scintillation_Calibration_p0;Scintillation_Calibration_p1;Scintillation_Calibration_p2;Scintillation_Resolution_p0;Scintillation_Resolution_p1;Scintillation_Resolution_p2;Scintillation_TriggerEfficiency_p0;Scintillation_TriggerEfficiency_p1;TriggerEfficiency_Correlation_p0;WeekIndex;end_time;end_time_sec;start_time;start_time_sec
0.5551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;87.3529833647;0.974166083787;0.0;1.75774959921;25.5733907315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34;2012-05-11 11:00:00;1336734000;2012-05-04 11:00:00;1336129200
0.5274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;102.493436302;0.988733175347;0.0;2.01499473136;0.231163148397;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35;2012-05-18 11:00:00;1337338800;2012-05-11 11:00:00;1336734000
0.5127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;80.5267844741;0.974998620439;0.0;1.80510365003;4.83110787282;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35;2012-05-18 11:00:00;1337338800;2012-05-11 11:00:00;1336734000
0.5447;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;101.422060764;0.989813554518;0.0;2.00229227289;10.4244636271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36;2012-05-25 11:00:00;1337943600;2012-05-18 11:00:00;1337338800
0.5227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;80.9943428682;0.975837519804;0.0;1.79372160581;7.93602947299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36;2012-05-25 11:00:00;1337943600;2012-05-18 11:00:00;1337338800
0.5379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;99.6657600673;0.990591403261;0.0;1.99789683567;10.4832602626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37;2012-06-01 11:00:00;1338548400;2012-05-25 11:00:00;1337943600
0.5269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;82.960518778;0.976013416673;0.0;1.76127619055;27.2478735273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37;2012-06-01 11:00:00;1338548400;2012-05-25 11:00:00;1337943600
0.5364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;106.599199523;0.987979772941;0.0;2.01373539674;0.00057296811574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38;2012-06-08 11:00:00;1339153200;2012-06-01 11:00:00;1338548400
0.546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;77.2932987167;0.977274837117;0.0;1.77915953091;17.4983931561;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38;2012-06-08 11:00:00;1339153200;2012-06-01 11:00:00;1338548400
0.5435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;106.325999994;0.988982285327;0.0;2.01763307613;10.4475956086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39;2012-06-15 11:00:00;1339758000;2012-06-08 11:00:00;1339153200
0.5315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;79.4834511446;0.976708398872;0.0;1.64374988538;36.9028877149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39;2012-06-15 11:00:00;1339758000;2012-06-08 11:00:00;1339153200
0.5358;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;109.411271197;0.989121591556;0.0;2.02569675828;0.0458474902088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40;2012-06-22 11:00:00;1340362800;2012-06-15 11:00:00;1339758000
0.5206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;80.8394274923;0.978740630792;0.0;1.82789792035;0.0281593668095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40;2012-06-22 11:00:00;1340362800;2012-06-15 11:00:00;1339758000
0.544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;108.235463101;0.986508404296;0.0;2.02586233879;11.2242505008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41;2012-06-29 11:00:00;1340967600;2012-06-22 11:00:00;1340362800
0.5276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;88.5442626298;0.971467253387;0.0;1.70237216179;35.1783020162;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41;2012-06-29 11:00:00;1340967600;2012-06-22 11:00:00;1340362800
0.539;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;99.2265785717;0.989301924709;0.0;2.01856089905;9.36364114002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42;2012-07-06 11:00:00;1341572400;2012-06-29 11:00:00;1340967600
0.5327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;79.9690965665;0.974209396098;0.0;1.7280652981;25.5917414622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42;2012-07-06 11:00:00;1341572400;2012-06-29 11:00:00;1340967600
0.5467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;108.474539769;0.983771531378;0.0;2.01567932777;0.204413265041;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43;2012-07-13 11:00:00;1342177200;2012-07-06 11:00:00;1341572400
0.5294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;88.2465705533;0.969552644125;0.0;1.76227038489;25.2216635367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43;2012-07-13 11:00:00;1342177200;2012-07-06 11:00:00;1341572400
0.5475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;100.662584474;0.988173045132;0.0;2.01583252671;0.00494388942051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44;2012-07-20 11:00:00;1342782000;2012-07-13 11:00:00;1342177200
0.5386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;79.5100399071;0.974700063198;0.0;1.80985881635;7.08326734727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44;2012-07-20 11:00:00;1342782000;2012-07-13 11:00:00;1342177200
0.5379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;99.3120557735;0.98950714434;0.0;2.01664997681;0.0299875893595;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45;2012-07-27 11:00:00;1343386800;2012-07-20 11:00:00;1342782000
0.5186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;84.0956380257;0.974456364727;0.0;1.80602213167;0.0147482311939;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45;2012-07-27 11:00:00;1343386800;2012-07-20 11:00:00;1342782000
0.5299;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;106.943042293;0.987145557753;0.0;2.00820083325;0.0216742836528;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46;2012-08-03 11:00:00;1343991600;2012-07-27 11:00:00;1343386800
0.507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;84.9344293378;0.974405557051;0.0;1.69609078327;32.1981260621;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46;2012-08-03 11:00:00;1343991600;2012-07-27 11:00:00;1343386800
0.524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;104.101271166;0.989396905719;0.0;1.96271797601;20.1005093514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47;2012-08-10 11:00:00;1344596400;2012-08-03 11:00:00;1343991600
0.5438;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;81.3208066549;0.977337611003;0.0;1.7548530607;30.6580239903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;47;2012-08-10 11:00:00;1344596400;2012-08-03 11:00:00;1343991600
0.5337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;100.016601569;0.991422202669;0.0;2.00012947749;0.102100850754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48;2012-08-17 11:00:00;1345201200;2012-08-10 11:00:00;1344596400
0.5371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;74.4977468129;0.979087432256;0.0;1.69779100894;32.308443785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;48;2012-08-17 11:00:00;1345201200;2012-08-10 11:00:00;1344596400
0.531;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;119.379472959;0.984827282569;0.0;1.87979895146;33.3046895894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49;2012-08-24 11:00:00;1345806000;2012-08-17 11:00:00;1345201200
0.5148;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;76.9620581727;0.979706294535;0.0;1.6940514425;36.1000866204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49;2012-08-24 11:00:00;1345806000;2012-08-17 11:00:00;1345201200
0.5307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;108.689950782;0.989364895457;0.0;2.02115007222;9.10179289929;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50;2012-08-31 11:00:00;1346410800;2012-08-24 11:00:00;1345806000
0.537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;82.5360204889;0.978312583301;0.0;1.5295794669;48.5202694315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50;2012-08-31 11:00:00;1346410800;2012-08-24 11:00:00;1345806000
0.5307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;-1732450.43769;754.656452346;0.0;37619.2375848;2355.27140427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51;2012-09-07 11:00:00;1347015600;2012-08-31 11:00:00;1346410800
0.537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;322135.925044;79.4782449519;0.0;600.572522959;364040.073021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51;2012-09-07 11:00:00;1347015600;2012-08-31 11:00:00;1346410800
0.5307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;-1732450.43769;754.656452346;0.0;37619.2375848;2355.27140427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52;2012-09-14 11:00:00;1347620400;2012-09-07 11:00:00;1347015600
0.537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;322135.925044;79.4782449519;0.0;600.572522959;364040.073021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52;2012-09-14 11:00:00;1347620400;2012-09-07 11:00:00;1347015600
0.549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;118.146137123;0.984939248467;0.0;2.02461688643;9.77277687626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53;2012-09-21 11:00:00;1348225200;2012-09-14 11:00:00;1347620400
0.5265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;96.2958040362;0.970959024753;0.0;1.23442879135;68.0450353694;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53;2012-09-21 11:00:00;1348225200;2012-09-14 11:00:00;1347620400
0.5333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;104.530811972;0.987499671868;0.0;2.00507596443;0.0158825473892;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54;2012-09-28 11:00:00;1348830000;2012-09-21 11:00:00;1348225200
0.5228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;73.7631656508;0.977554610143;0.0;1.80142647318;0.0677870947097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54;2012-09-28 11:00:00;1348830000;2012-09-21 11:00:00;1348225200
0.5432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;108.871192794;0.98682252632;0.0;2.00511415056;9.76753132194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55;2012-10-05 11:00:00;1349434800;2012-09-28 11:00:00;1348830000
0.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;79.3831525856;0.975783077066;0.0;1.79047751041;10.4904528799;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55;2012-10-05 11:00:00;1349434800;2012-09-28 11:00:00;1348830000
0.5495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;109.871393811;0.986321398213;0.0;1.99142025007;9.77191216906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56;2012-10-12 11:00:00;1350039600;2012-10-05 11:00:00;1349434800
0.5338;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;84.3812808244;0.97364110774;0.0;1.73883722691;23.9533771262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56;2012-10-12 11:00:00;1350039600;2012-10-05 11:00:00;1349434800
0.5278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;110.554711018;0.986801022876;0.0;2.03193953111;17.6974214054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57;2012-10-19 11:00:00;1350644400;2012-10-12 11:00:00;1350039600
0.5355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;83.5916955348;0.974794911782;0.0;1.86777040895;21.4168559533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;57;2012-10-19 11:00:00;1350644400;2012-10-12 11:00:00;1350039600
0.5323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;95.6953020047;0.993271809024;0.0;2.00978231303;0.0100896633613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58;2012-10-26 11:00:00;1351249200;2012-10-19 11:00:00;1350644400
0.5317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;75.6998914122;0.97918523956;0.0;1.79976654945;0.0392594557372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58;2012-10-26 11:00:00;1351249200;2012-10-19 11:00:00;1350644400
0.5313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;88.7218911763;0.994953699413;0.0;2.00079983;7.68848105997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59;2012-11-02 11:00:00;1351854000;2012-10-26 11:00:00;1351249200
0.5157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;84.170544843;0.973807987044;0.0;1.80296149404;3.7652703094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59;2012-11-02 11:00:00;1351854000;2012-10-26 11:00:00;1351249200
0.5346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;89.7913018839;0.995042198624;0.0;2.00983871348;0.00601167464296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60;2012-11-09 11:00:00;1352458800;2012-11-02 11:00:00;1351854000
0.5461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;83.7055462766;0.974462636562;0.0;1.81217646993;0.0527754527674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60;2012-11-09 11:00:00;1352458800;2012-11-02 11:00:00;1351854000
0.5365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;100.897893279;0.990774292097;0.0;1.97386317257;0.00393725426288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61;2012-11-16 11:00:00;1353063600;2012-11-09 11:00:00;1352458800
0.5185;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;76.8117047909;0.977687731254;0.0;1.77064615162;19.6931752793;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;61;2012-11-16 11:00:00;1353063600;2012-11-09 11:00:00;1352458800
0.533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;99.6902080433;0.991504933074;0.0;2.02884934245;0.021564384254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62;2012-11-23 11:00:00;1353668400;2012-11-16 11:00:00;1353063600
0.522;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;80.2521827812;0.976822915442;0.0;1.82705763151;0.0343605192595;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62;2012-11-23 11:00:00;1353668400;2012-11-16 11:00:00;1353063600
0.5344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;75.0247613122;1.00201555673;0.0;1.99896047352;0.060911538571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63;2012-11-30 11:00:00;1354273200;2012-11-23 11:00:00;1353668400
0.5401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;78.2475106103;0.978969185065;0.0;1.78172403736;19.3091782448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63;2012-11-30 11:00:00;1354273200;2012-11-23 11:00:00;1353668400
0.5295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;89.0742885429;0.996367672871;0.0;1.98864811062;0.0506101257815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64;2012-12-07 11:00:00;1354878000;2012-11-30 11:00:00;1354273200
0.5339;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;76.2270280577;0.980060566329;0.0;1.72209963151;25.3567601097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;64;2012-12-07 11:00:00;1354878000;2012-11-30 11:00:00;1354273200
0.533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;85.2352683746;0.998790618062;0.0;1.99192567098;0.00781557428539;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65;2012-12-14 11:00:00;1355482800;2012-12-07 11:00:00;1354878000
0.5117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;92.7648065506;0.974272834181;0.0;1.35133235882;63.9625069718;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;65;2012-12-14 11:00:00;1355482800;2012-12-07 11:00:00;1354878000
0.5117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;90.0945888611;0.99643314487;0.0;2.01431542862;0.00467065390646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66;2012-12-21 11:00:00;1356087600;2012-12-14 11:00:00;1355482800
0.5192;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;74.712046188;0.98011538924;0.0;1.74983959053;19.7168965826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66;2012-12-21 11:00:00;1356087600;2012-12-14 11:00:00;1355482800
0.5261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;82.3418030441;1.00245094135;0.0;2.02131757655;0.0696729620807;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67;2012-12-28 11:00:00;1356692400;2012-12-21 11:00:00;1356087600
0.5307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;89.5809512208;0.977436270649;0.0;1.35002767806;61.8856542617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;67;2012-12-28 11:00:00;1356692400;2012-12-21 11:00:00;1356087600
0.5204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;84.2392813341;0.994062179605;0.0;2.01479518045;0.000231843616399;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68;2013-01-04 11:00:00;1357297200;2012-12-28 11:00:00;1356692400
0.5144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;79.1510897502;0.974999516438;0.0;1.70207903822;34.3195362413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68;2013-01-04 11:00:00;1357297200;2012-12-28 11:00:00;1356692400
0.5142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;73.9781091072;0.997184754768;0.0;1.95771031593;25.2767116642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69;2013-01-11 11:00:00;1357902000;2013-01-04 11:00:00;1357297200
0.5688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;78.326837253;0.973480774553;0.0;1.70449031062;32.8833084396;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69;2013-01-11 11:00:00;1357902000;2013-01-04 11:00:00;1357297200
0.5195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;78.1942555628;1.00029647307;0.0;2.0339095121;0.00470218634707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70;2013-01-18 11:00:00;1358506800;2013-01-11 11:00:00;1357902000
0.5227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;84.3368175354;0.97472422458;0.0;1.72799854826;27.654970958;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70;2013-01-18 11:00:00;1358506800;2013-01-11 11:00:00;1357902000
0.5278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;82.8889778191;0.996684628269;0.0;2.03142833322;0.00573907329428;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71;2013-01-25 11:00:00;1359111600;2013-01-18 11:00:00;1358506800
0.5271;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;82.6475044279;0.973285039759;0.0;1.80392519383;0.605380798024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;71;2013-01-25 11:00:00;1359111600;2013-01-18 11:00:00;1358506800
0.523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;81.9950475116;0.996576385102;0.0;2.02190140294;0.000900430818265;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72;2013-02-01 11:00:00;1359716400;2013-01-25 11:00:00;1359111600
0.5028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;76.4354027349;0.976512377688;0.0;1.67667377965;32.4673331498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;72;2013-02-01 11:00:00;1359716400;2013-01-25 11:00:00;1359111600
0.5199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;MS;88.0016102017;0.995531854979;0.0;2.00437409152;0.0120787149356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2013-02-08 11:00:00;1360321200;2013-02-01 11:00:00;1359716400
0.5341;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SS;97.927232327;0.970088444193;0.0;0.758148302038;84.4324901261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73;2013-02-08 11:00:00;1360321200;2013-02-01 11:00:00;1359716400
